mapping_id,municipality_id,internal_item_id,branch_order,自治体での品目表記,category_id,分別区分正式名称,条件,前処理,例外分別先,自治体収集外,rule_status,effective_from,effective_to,source_id,出典URL,出典ページ・該当箇所,確認日,mapping_status,evidence_scope,branch_review_status,reviewed_date,reviewed_by,備考
MAP-M011-I013-01,M011,I013,1,既存category代表品目から抽出,C-M011-11,古新聞・古雑誌・段ボール・古布・その他の紙,資源化可能,紙は紙ひもで結束・雑紙は紙袋等,燃えるごみ,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,古新聞・古雑誌・段ボール・古布・その他の紙,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I014-01,M011,I014,1,既存category代表品目から抽出,C-M011-11,古新聞・古雑誌・段ボール・古布・その他の紙,資源化可能,紙は紙ひもで結束・雑紙は紙袋等,燃えるごみ,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,古新聞・古雑誌・段ボール・古布・その他の紙,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I015-01,M011,I015,1,既存category代表品目から抽出,C-M011-11,古新聞・古雑誌・段ボール・古布・その他の紙,資源化可能,紙は紙ひもで結束・雑紙は紙袋等,燃えるごみ,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,古新聞・古雑誌・段ボール・古布・その他の紙,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I017-01,M011,I017,1,既存category代表品目から抽出,C-M011-10,紙パック,要品目別確認,洗って開き乾かす,燃えるごみ,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,紙パック,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I018-01,M011,I018,1,既存category代表品目から抽出,C-M011-01,燃えるごみ,要品目別確認,水切り・布団を小さく結束・枝木は規定内,各専用区分,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,燃えるごみ,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I022-01,M011,I022,1,既存category代表品目から抽出,C-M011-02,燃えないごみ,1辺60cm以内,電池を外し割れ物を包む,粗大ごみ・資源ごみ・危険な物,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,燃えないごみ,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I024-01,M011,I024,1,既存category代表品目から抽出,C-M011-02,燃えないごみ,1辺60cm以内,電池を外し割れ物を包む,粗大ごみ・資源ごみ・危険な物,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,燃えないごみ,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I027-01,M011,I027,1,既存category代表品目から抽出,C-M011-12,危険な物,家庭用,スプレー缶は使い切り穴を開けない・電池は絶縁,燃えないごみ等,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,危険な物,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I030-01,M011,I030,1,既存category代表品目から抽出,C-M011-12,危険な物,家庭用,スプレー缶は使い切り穴を開けない・電池は絶縁,燃えないごみ等,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,危険な物,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I031-01,M011,I031,1,既存category代表品目から抽出,C-M011-12,危険な物,家庭用,スプレー缶は使い切り穴を開けない・電池は絶縁,燃えないごみ等,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,危険な物,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I032-01,M011,I032,1,既存category代表品目から抽出,C-M011-08,アルミ缶・スチール缶,飲食用,中を空にする,燃えないごみまたは危険な物,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,アルミ缶・スチール缶,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I032-02,M011,I032,2,既存category代表品目から抽出,C-M011-12,危険な物,家庭用,スプレー缶は使い切り穴を開けない・電池は絶縁,燃えないごみ等,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,危険な物,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I033-01,M011,I033,1,既存category代表品目から抽出,C-M011-12,危険な物,家庭用,スプレー缶は使い切り穴を開けない・電池は絶縁,燃えないごみ等,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,危険な物,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I034-01,M011,I034,1,既存category代表品目から抽出,C-M011-02,燃えないごみ,1辺60cm以内,電池を外し割れ物を包む,粗大ごみ・資源ごみ・危険な物,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,燃えないごみ,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I036-01,M011,I036,1,既存category代表品目から抽出,C-M011-01,燃えるごみ,要品目別確認,水切り・布団を小さく結束・枝木は規定内,各専用区分,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,燃えるごみ,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I037-01,M011,I037,1,既存category代表品目から抽出,C-M011-13,粗大ごみ,60cm以上・軽トラ1台程度まで,電池・燃料を外す,許可業者・法定ルート,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,粗大ごみ,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I037-02,M011,I037,2,既存category代表品目から抽出,C-M011-15,ステーションに出せないごみ,法定リサイクル・処理困難・大型,受入先の指示に従う,施設自己搬入・販売店・許可業者,TRUE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,ステーションに出せないごみ,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I038-01,M011,I038,1,既存category代表品目から抽出,C-M011-15,ステーションに出せないごみ,法定リサイクル・処理困難・大型,受入先の指示に従う,施設自己搬入・販売店・許可業者,TRUE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,ステーションに出せないごみ,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I040-01,M011,I040,1,既存category代表品目から抽出,C-M011-01,燃えるごみ,要品目別確認,水切り・布団を小さく結束・枝木は規定内,各専用区分,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,燃えるごみ,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M011-I040-02,M011,I040,2,既存category代表品目から抽出,C-M011-14,剪定枝,町案内の条件内,枝以外を除く,燃えるごみまたは専門業者,FALSE,CURRENT,,,S-M011-02,https://www.town.oizumi.gunma.jp/s024/kurashi/010/010/110/R8-illust-j.pdf,剪定枝,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
